0590598848,9780590598842,Demona's Revenge (Gargoyles,,,,
0590629719,9780590629713,Clifford's Sports Day,Norman Bridwell,http://www.openisbn.com/cover/0590629719_72.jpg,Cartwheel,32
0671023616,9780671023614,Postmortem (Kay Scarpetta Mysteries),Patricia Cornwell,http://www.openisbn.com/cover/0671023616_72.jpg,Pocket,352
0671027387,9780671027384,Deception Point,Dan Brown,http://www.openisbn.com/cover/0671027387_72.jpg,Pocket Books,576
0684848783,9780684848785,'Tis: A Memoir,Frank McCourt,http://www.openisbn.com/cover/0684848783_72.jpg,Scribner,368
0743486226,9780743486224,Angels &amp; Demons,Dan Brown,http://www.openisbn.com/cover/0743486226_72.jpg,Atria,572
0786863986,9780786863983,A Monk Swimming,Malachy Mccourt,http://www.openisbn.com/cover/0786863986_72.jpg,Hyperion,304
0803251718,9780803251717,Crazy Horse: The Strange Man Of The Oglalas: A Biography.,Mari Sandoz,http://www.openisbn.com/cover/0803251718_72.jpg,Bison Books (1961),445
0804117934,9780804117937,The Silent Cry (William Monk Novels),Anne Perry,http://www.openisbn.com/cover/0804117934_72.jpg,Ivy Books,368
140003180X,9781400031801,The Kalahari Typing School For Men (No. 1 Ladies' Detective Agency,,,,
155874262X,9781558742628,Chicken Soup For The Soul: 101 Stories To Open The Heart And Rekindle The Spirit,Jack Canfield,,,
0060987103,9780060987107,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,http://www.openisbn.com/cover/0060987103_72.jpg,William Morrow Paperbacks,406
0151008116,9780151008117,Life Of Pi,Yann Martel,http://www.openisbn.com/cover/0151008116_72.jpg,Houghton Mifflin Harcourt,336
0375704965,9780375704963,A Judgement In Stone,Ruth Rendell,http://www.openisbn.com/cover/0375704965_72.jpg,Vintage,208
0525947647,9780525947646,Lies (And The Lying Liars Who Tell Them): A Fair And Balanced Look At The Right,Al Franken,http://www.openisbn.com/cover/0525947647_72.jpg,Dutton,368
0804111359,9780804111355,Secret History,Donna Tartt,http://www.openisbn.com/cover/0804111359_72.jpg,Ivy Books,503
1558744150,9781558744158,Chicken Soup For The Woman's Soul: 101 Stories To Open The Hearts And Rekindle The Spirits Of Women (Chicken Soup For The Soul),Jack Canfield,,,
0435272683,9780435272685,Great Expectations (Heinemann Guided Readers),John Milne,http://www.openisbn.com/cover/0435272683_72.jpg,Delta Systems Co Inc,96
0316782505,9780316782500,The Weight Of Water,Anita Shreve,http://www.openisbn.com/cover/0316782505_72.jpg,Little,
006102063X,9780061020636,Moving Pictures,Terry Pratchett,http://www.openisbn.com/cover/006102063X_72.jpg,HarperTorch,368
0060013117,9780060013110,Night Watch: A Novel Of Discworld,Terry Pratchett,http://www.openisbn.com/cover/0060013117_72.jpg,Harper,338
0060199563,9780060199562,Thief Of Time,Terry Pratchett,http://www.openisbn.com/cover/0060199563_72.jpg,Harper,336
006052779X,9780060527792,Charlotte's Web,E. B. White,,,
0060563079,9780060563073,Peter Pan: The Original Story,J. M. Barrie,http://www.openisbn.com/cover/0060563079_72.jpg,HarperFestival,240
0060809027,9780060809027,My Friend Flicka,Mary O'Hara,http://www.openisbn.com/cover/0060809027_72.jpg,Harper Paperbacks,300
0061040967,9780061040962,The Last Hero: A Discworld Fable (Discworld Novels),Terry Pratchett,,,
0061050474,9780061050473,Jingo,Terry Pratchett,http://www.openisbn.com/cover/0061050474_72.jpg,Harper Voyager,336
0061052515,9780061052514,Maskerade,Terry Pratchett,http://www.openisbn.com/cover/0061052515_72.jpg,Harper Voyager,278
0061052523,9780061052521,Interesting Times: A Novel Of Discworld,Terry Pratchett,http://www.openisbn.com/cover/0061052523_72.jpg,Harper Prism,295
0064472264,9780064472265,On The Bright Side,,,,
0140620664,9780140620665,Mansfield Park (Penguin Popular Classics),JANE AUSTEN,http://www.openisbn.com/cover/0140620664_72.jpg,PENGUIN CLASSICS,496
0312148267,9780312148263,The Wind In The Willows (Thomas Dunne Books),Kenneth Grahame,http://www.openisbn.com/cover/0312148267_72.jpg,St. Martin's Griffin,272
0312156960,9780312156961,The Winter King (The Arthur Books #1),Bernard Cornwell,http://www.openisbn.com/cover/0312156960_72.jpg,St. Martin's Griffin,433
0312890044,9780312890049,Moonheart,Charles De Lint,http://www.openisbn.com/cover/0312890044_72.jpg,Orb Books,496
034543191X,9780345431912,The King Of Elfland's Daughter (Del Rey Impact),Lord Dunsany,,,
0373836023,9780373836024,Powder And Patch,Georgette Heyer,http://www.openisbn.com/cover/0373836023_72.jpg,Mira,282
0375751513,9780375751516,The Picture Of Dorian Gray (Modern Library Classics),Oscar Wilde,,,
0375801677,9780375801679,The Iron Giant,Ted Hughes,,,
0375814248,9780375814242,James And The Giant Peach,Roald Dahl,,,
0375823352,9780375823350,The Amber Spyglass (His Dark Materials,,,,
037582345X,9780375823459,The Golden Compass (His Dark Materials,,,,
0375823468,9780375823466,The Subtle Knife (His Dark Materials,,,,
0380730448,9780380730445,The Adrian Mole Diaries : The Secret Diary Of Adrian Mole,,,,
0380973839,9780380973835,The Martian Chronicles,Ray Bradbury,http://www.openisbn.com/cover/0380973839_72.jpg,William Morrow,288
0385327773,9780385327770,The Great God Pan,Donna Jo Napoli,http://www.openisbn.com/cover/0385327773_72.jpg,Wendy Lamb Books,160
0394586239,9780394586236,Possession: A Romance,A.S. Byatt,http://www.openisbn.com/cover/0394586239_72.jpg,Random House,555
0439510112,9780439510110,Born Confused,Tanuja Desai Hidier,http://www.openisbn.com/cover/0439510112_72.jpg,Scholastic Paperbacks,512
0440241413,9780440241416,Confessions Of A Shopaholic (Shopaholic Series),Sophie Kinsella,http://www.openisbn.com/cover/0440241413_72.jpg,Dell,368
0451409256,9780451409256,Making Minty Malone,Isabel Wolff,http://www.openisbn.com/cover/0451409256_72.jpg,Onyx,432
0451523415,9780451523419,Little Women (Signet Classics),Louisa May Alcott,http://www.openisbn.com/cover/0451523415_72.jpg,Signet Classics,480
0451526279,9780451526274,Emma (Signet Classics),Jane Austen,,,
0451526341,9780451526342,Animal Farm,George Orwell,http://www.openisbn.com/cover/0451526341_72.jpg,Signet,0
0486415864,9780486415864,Great Expectations (Dover Thrift Editions),Charles Dickens,http://www.openisbn.com/cover/0486415864_72.jpg,Dover Publications,400
0553280589,9780553280586,Eva Luna,Isabel Allende,http://www.openisbn.com/cover/0553280589_72.jpg,Bantam,320
0571197639,9780571197637,Poisonwood Bible Edition Uk,Barbara Kingsolver,http://www.openisbn.com/cover/0571197639_72.jpg,Faber Faber Inc,571
0670035262,9780670035267,The Green Man : Tales From The Mythic Forest,Ellen Datlow,,,
0679423079,9780679423072,Nicholas Nickleby (Everyman's Library (Cloth)),Charles Dickens,http://www.openisbn.com/cover/0679423079_72.jpg,Everyman's Library,914
0679751343,9780679751342,Angels &amp; Insects: Two Novellas,A.S. Byatt,http://www.openisbn.com/cover/0679751343_72.jpg,Vintage,352
0684833395,9780684833392,Catch-22,Joseph Heller,http://www.openisbn.com/cover/0684833395_72.jpg,Simon &amp; Schuster,464
0743245024,9780743245029,The Forsyte Saga (The Man Of Property; In Chancery; To Let),John Galsworthy,http://www.openisbn.com/cover/0743245024_72.jpg,Scribner Paperback Fiction,896
0749748001,9780749748005,Enchanted Wood,Enid Blyton,http://www.openisbn.com/cover/0749748001_72.jpg,Egmont Books,213
0749748028,9780749748029,Folk Of The Faraway Tree,Enid Blyton,http://www.openisbn.com/cover/0749748028_72.jpg,Egmont Books,182
0963094424,9780963094421,Angels And Visitations: A Miscellany,Neil Gaiman,http://www.openisbn.com/cover/0963094424_72.jpg,Dreamhaven Books,168
1401201172,9781401201173,League Of Extraordinary Gentlemen (Vol. 2 ),Alan Moore,,,
1563892278,9781563892271,The Sandman Vol. 1: Preludes And Nocturnes,Neil Gaiman,,,
1563898586,9781563898587,The League Of Extraordinary Gentlemen,,,,
156971620X,9781569716205,Harlequin Valentine,Neil Gaiman,,,
1592571301,9781592571307,American Sign Language In 24 Hours (Alpha Teach Yourself In 24 Hours),Trudy Suggs,http://www.openisbn.com/cover/1592571301_72.jpg,Alpha,496
0374270325,9780374270322,A Man In Full,Tom Wolfe,http://www.openisbn.com/cover/0374270325_72.jpg,Farrar Straus Giroux,742
0375719180,9780375719189,The Miracle Life Of Edgar Mint: A Novel,Brady Udall,http://www.openisbn.com/cover/0375719180_72.jpg,Vintage,432
0440235502,9780440235507,October Sky (The Coalwood Series #1),Homer Hickam,http://www.openisbn.com/cover/0440235502_72.jpg,Dell,428
044023722X,9780440237228,A Painted House,John Grisham,http://www.openisbn.com/cover/044023722X_72.jpg,Dell,480
1573225487,9781573225489,The Romance Reader,Pearl Abraham,http://www.openisbn.com/cover/1573225487_72.jpg,Riverhead Trade,304
1853260673,9781853260674,Far From The Madding Crowd (Wordsworth Classics) (Wordsworth Classics) (Wadsworth Collection),Thomas Hardy,http://www.openisbn.com/cover/1853260673_72.jpg,Wordsworth Editions Ltd,362
0060977477,9780060977474,The Perfect Storm: A True Story Of Men Against The Sea,Sebastian Junger,http://www.openisbn.com/cover/0060977477_72.jpg,Harper Perennial,240
0345391691,9780345391698,The Battle For God,Karen Armstrong,http://www.openisbn.com/cover/0345391691_72.jpg,Ballantine Books,480
0520011171,9780520011175,Sappho: A New Translation,Mary Barnard,,,
0553278746,9780553278743,The Postman,David Brin,http://www.openisbn.com/cover/0553278746_72.jpg,Bantam Spectra,336
0670856045,9780670856046,The Tortilla Curtain,T. C. Boyle,,,
0872200760,9780872200760,Symposium,Plato,,,
0937858994,9780937858998,The What's Happening To My Body? Book For Boys: A Growing Up Guide For Parents And Sons,Lynda Madaras,,,
0671649949,9780671649944,The Object Of My Affection,Stephen Mccauley,http://www.openisbn.com/cover/0671649949_72.jpg,Washington Square Press,316
0590431110,9780590431118,The Journey Home,Isabelle Holland,http://www.openisbn.com/cover/0590431110_72.jpg,Apple,10
0064470113,9780064470117,Taking The Ferry Home,Pam Conrad,http://www.openisbn.com/cover/0064470113_72.jpg,Trophy Pr,0
0553571486,9780553571486,Angel Of Hope (Mercy Trilogy),Lurlene Mcdaniel,http://www.openisbn.com/cover/0553571486_72.jpg,Laurel Leaf,240
0972044205,9780972044202,The Breach,Brian Kaufman,http://www.openisbn.com/cover/0972044205_72.jpg,Last Knight Pub Co,216
0312963009,9780312963002,Neanderthal,John Darnton,http://www.openisbn.com/cover/0312963009_72.jpg,St. Martin's Paperbacks,416
0345430476,9780345430472,A Small Dark Place,Martin Schenk,http://www.openisbn.com/cover/0345430476_72.jpg,Ballantine Books,404
0345435869,9780345435866,The Rivan Codex: Ancient Texts Of THE BELGARIAD And THE MALLOREON,David Eddings,,,
0380728729,9780380728725,Babyhood,Paul Reiser,http://www.openisbn.com/cover/0380728729_72.jpg,Avon,288
038081840X,9780380818402,Year's Best Fantasy,David G. Hartwell,,,
0449912302,9780449912300,Dave Barry In Cyberspace,Dave Barry,http://www.openisbn.com/cover/0449912302_72.jpg,Ballantine Books,224
055329198X,9780553291988,Wolf Moon,John R. Holt,http://www.openisbn.com/cover/055329198X_72.jpg,Spectra,480
0671018930,9780671018931,Eternal Warriors: The War In Heaven (Book One),Theodore Beale,http://www.openisbn.com/cover/0671018930_72.jpg,Pocket Books,0
0812541642,9780812541649,Waiting,Frank M. Robinson,http://www.openisbn.com/cover/0812541642_72.jpg,Tor Books,368
0312988699,9780312988692,Nowhere To Run,Mary Jane Clark,http://www.openisbn.com/cover/0312988699_72.jpg,St. Martin's Paperbacks,352
0486282112,9780486282114,Frankenstein (Dover Thrift Editions),Mary Shelley,,,
0670815373,9780670815371,Urn Burial,Robert Westall,http://www.openisbn.com/cover/0670815373_72.jpg,Viking Children's Books,160
0385313748,9780385313742,All Our Yesterdays,Robert B. Parker,http://www.openisbn.com/cover/0385313748_72.jpg,Delacorte Press,401
1575843366,9781575843360,What Shall I Be (Barbie Carryalong),Rita Chapman Works,http://www.openisbn.com/cover/1575843366_72.jpg,Reader's Digest,20
0684193957,9780684193953,All That Remains,Patricia Cornwell,http://www.openisbn.com/cover/0684193957_72.jpg,Scribner,416
0345371984,9780345371980,Last Chance To See,Douglas Adams,,,
0380730138,9780380730131,Vinegar Hill (Oprah's Book Club),A. Manette Ansay,http://www.openisbn.com/cover/0380730138_72.jpg,Harper Perennial,256
1573228737,9781573228732,Affinity,Sarah Waters,http://www.openisbn.com/cover/1573228737_72.jpg,Riverhead Trade,368
9681500555,9789681500559,Diario De Ana Frank,Anne Frank,http://www.openisbn.com/cover/9681500555_72.jpg,Editores Mexicanos Unidos,
0380711109,9780380711109,Desert Notes: Reflections In The Eye Of A Ravens And River Notes: The Dance Of Herons,Barry Lopez,http://www.openisbn.com/cover/0380711109_72.jpg,Quill (HarperCollins),144
0452283914,9780452283916,The Best Democracy Money Can Buy: The Truth About Corporate Cons,,,,
0425120279,9780425120279,The Hunt For Red October,Tom Clancy,http://www.openisbn.com/cover/0425120279_72.jpg,Berkley,432
067153484X,9780671534844,The Music Box,Andrea Kane,http://www.openisbn.com/cover/067153484X_72.jpg,Pocket,416
0380728273,9780380728275,Liberty Falling (Anna Pigeon Mysteries),Nevada Barr,http://www.openisbn.com/cover/0380728273_72.jpg,Avon,384
0446606197,9780446606196,Killer Market (Deborah Knott Mysteries),Margaret Maron,http://www.openisbn.com/cover/0446606197_72.jpg,Grand Central Publishing,304
0771076002,9780771076008,Remembering Peter Gzowski: A Book Of Tributes,Edna Barker,,,
0771088191,9780771088193,The Best Canadian Animal Stories: Classic Tales By Master Storytellers,Muriel Whitaker,http://www.openisbn.com/cover/0771088191_72.jpg,McClelland &amp; Stewart,256
1559703237,9781559703239,Trying To Save Piggy Sneed,John Irving,http://www.openisbn.com/cover/1559703237_72.jpg,Arcade Publishing,432
3596214629,9783596214624,Herr Der Fliegen,William Golding,,,
0062770500,9780062770509,Access: Seattle (Access Guides),HarperReference,http://www.openisbn.com/cover/0062770500_72.jpg,HarperReference,160
0671847546,9780671847548,Real Guide: California And The West Coast (The Real Guides),LTD,http://www.openisbn.com/cover/0671847546_72.jpg,Hungry Minds Inc,
0060188731,9780060188733,Bel Canto: A Novel,Ann Patchett,http://www.openisbn.com/cover/0060188731_72.jpg,Harper,336
0140374248,9780140374247,James And The Giant Peach,Roald Dahl,,,
0142001740,9780142001745,The Secret Life Of Bees - A Novel,Sue Monk; Sue Monk Kidd Kidd,,,
0195086295,9780195086294,What A Wonderful World: A Lifetime Of Recordings,Bob Thiele,,,
0312995423,9780312995423,Digital Fortress: A Thriller,Dan Brown,http://www.openisbn.com/cover/0312995423_72.jpg,St. Martin's Paperbacks,448
0380704587,9780380704583,The Ladies Of Missalonghi,Colleen Mccullough,http://www.openisbn.com/cover/0380704587_72.jpg,Avon,189
0380815923,9780380815920,Blackberry Wine: A Novel,Joanne Harris,http://www.openisbn.com/cover/0380815923_72.jpg,William Morrow Paperbacks,368
0385416342,9780385416344,The Firm,John Grisham,http://www.openisbn.com/cover/0385416342_72.jpg,Doubleday,432
0385418493,9780385418492,How The Irish Saved Civilization (Hinges Of History),Thomas Cahill,http://www.openisbn.com/cover/0385418493_72.jpg,Anchor,256
038542471X,9780385424714,The Client,John Grisham,http://www.openisbn.com/cover/038542471X_72.jpg,Doubleday,422
0425098109,9780425098103,Thieves Of Light (Photon : The Ultimate Game On Planet Earth),Michael Hudson,http://www.openisbn.com/cover/0425098109_72.jpg,Berkley,215
0449005410,9780449005415,Horse Heaven (Ballantine Reader's Circle),Jane Smiley,http://www.openisbn.com/cover/0449005410_72.jpg,Ballantine Books,592
0449202631,9780449202630,The Danger,Dick Francis,http://www.openisbn.com/cover/0449202631_72.jpg,Fawcett,0
0449207544,9780449207543,Proof,Dick Francis,http://www.openisbn.com/cover/0449207544_72.jpg,Fawcett,342
0515128554,9780515128550,Heart Of The Sea  (Irish Trilogy,,,,
0517577402,9780517577400,Mostly Harmless,Douglas Adams,http://www.openisbn.com/cover/0517577402_72.jpg,Harmony,5
0590450875,9780590450874,I Spy: A Book Of Picture Riddles,Jean Marzollo,,,
0590481371,9780590481373,I Spy Spooky Night: A Book Of Picture Riddles,Jean Marzollo,,,
067103619X,9780671036195,Lake News,Barbara Delinsky,http://www.openisbn.com/cover/067103619X_72.jpg,Pocket,544
0684177730,9780684177731,The SKULL BENEATH THE SKIN,P. D. James,http://www.openisbn.com/cover/0684177730_72.jpg,Scribner,328
0684180200,9780684180205,The New Shoe,Arthur W. Upfield,http://www.openisbn.com/cover/0684180200_72.jpg,Scribner Paper Fiction,192
0743411269,9780743411264,An Accidental Woman,Barbara Delinsky,http://www.openisbn.com/cover/0743411269_72.jpg,Pocket Books,544
0743470389,9780743470384,The Snow Garden,Christopher Rice,http://www.openisbn.com/cover/0743470389_72.jpg,Pocket Star,544
076218857X,9780762188574,The Doorbell Rang (The Best Mysteries Of All Time),Rex Stout,http://www.openisbn.com/cover/076218857X_72.jpg,Readers Digest Assn,207
0767905938,9780767905930,A Year By The Sea: Thoughts Of An Unfinished Woman,Joan Anderson,http://www.openisbn.com/cover/0767905938_72.jpg,Broadway,208
0800706544,9780800706548,Though I Walk Through The Valley,Vance Havner,http://www.openisbn.com/cover/0800706544_72.jpg,Fleming H. Revell Co.,128
0801096677,9780801096679,Victorious Christians You Should Know,Warren W. Wiersbe,http://www.openisbn.com/cover/0801096677_72.jpg,Baker Books,131
0849953014,9780849953019,Life Lessons With Max Lucado: Book Of Hebrews,Max Lucado,http://www.openisbn.com/cover/0849953014_72.jpg,Thomas Nelson,120
0891091963,9780891091967,Inside Out: Real Change Is Possible If You're Willing To Start From The Inside Out,Larry Crabb,http://www.openisbn.com/cover/0891091963_72.jpg,Navpress,223
0915811537,9780915811533,Son Rise: The Miracle Continues,Barry Neil Kaufman,http://www.openisbn.com/cover/0915811537_72.jpg,H J Kramer,320
0927545373,9780927545372,Unveiled At Last: Discover God's Hidden Message From Genesis To Revelation,Bob Sjogren,http://www.openisbn.com/cover/0927545373_72.jpg,YWAM Publishing,192
1575024179,9781575024172,The Day I Almost Quit,Frederick J. Moody,http://www.openisbn.com/cover/1575024179_72.jpg,F.J. Moody,164
1880185008,9781880185001,Serving As Senders: How To Care For Your Missionaries While They Are Preparing To Go,,,,
0140345809,9780140345803,House Of Stairs,William Sleator,http://www.openisbn.com/cover/0140345809_72.jpg,Puffin,176
0156528207,9780156528207,The Little Prince,Antoine De Saint-Exupery,http://www.openisbn.com/cover/0156528207_72.jpg,HARVEST BOOK,0
0380012863,9780380012862,Jonathan Livingston Seagull,Richard Bach,http://www.openisbn.com/cover/0380012863_72.jpg,Avon,128
0451154916,9780451154910,The Crystal Handbook (Signet),Kevin Sullivan,http://www.openisbn.com/cover/0451154916_72.jpg,Signet,224
0785815147,9780785815143,Simple Wicca (Simple Wisdom Book),Michele Morgan,http://www.openisbn.com/cover/0785815147_72.jpg,Castle Books,170
0875421288,9780875421285,The Complete Book Of Incense,,,,
1567184294,9781567184297,The Western Mysteries: An Encyclopedic Guide To The Sacred Languages &amp; Magickal Systems Of The World- The Key Of It All,,,,
156718796X,9781567187960,Astral Travel For Beginners: Transcend Time And Space With Out-of-Body Experiences (For Beginners (Llewellyn's)),Richard Webster,http://www.openisbn.com/cover/156718796X_72.jpg,Llewellyn Publications,256
1862047626,9781862047624,New Perspectives: Runes,Bernard King,http://www.openisbn.com/cover/1862047626_72.jpg,Element Books,128
0020437501,9780020437505,Rosie'S Walk,Pat Hutchins,,,
0198320264,9780198320265,Julius Caesar (Oxford School Shakespeare),William Shakespeare,,,
0373196989,9780373196982,Santa Brought A Son: Marrying The Boss's Daughter (Silhouette Romance),Melissa McClone,http://www.openisbn.com/cover/0373196989_72.jpg,Silhouette,192
0373245580,9780373245581,Marry Me ... Again: Montana Mavericks (Silhouette Special Edition),Cheryl St. John,http://www.openisbn.com/cover/0373245580_72.jpg,Silhouette,256
0451527747,9780451527745,Alice's Adventures In Wonderland And Through The Looking Glass (Signet Classics),Lewis Carroll,,,
0671867113,9780671867119,Moonlight Becomes You,Mary Higgins Clark,http://www.openisbn.com/cover/0671867113_72.jpg,Pocket Books,352
0812504208,9780812504200,The Adventures Of Tom Sawyer,Mark Twain,http://www.openisbn.com/cover/0812504208_72.jpg,Aerie,256
0060173289,9780060173289,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,http://www.openisbn.com/cover/0060173289_72.jpg,Harper,368
0060973897,9780060973896,Lakota Woman,Mary Crow Dog,,,
006101351X,9780061013515,The Perfect Storm: A True Story Of Men Against The Sea,Sebastian Junger,http://www.openisbn.com/cover/006101351X_72.jpg,HarperTorch,320
0140104682,9780140104684,Heroes Of Their Own Lives: The Politics And History Of Family Violence,Linda Gordon,http://www.openisbn.com/cover/0140104682_72.jpg,Penguin Books,416
0312143370,9780312143374,The Florence King Reader,Florence King,http://www.openisbn.com/cover/0312143370_72.jpg,St. Martin's Griffin,448
0316666343,9780316666343,The Lovely Bones: A Novel,Alice Sebold,http://www.openisbn.com/cover/0316666343_72.jpg,Little Brown,328
039456894X,9780394568942,Impossible Vacation,Spalding Gray,http://www.openisbn.com/cover/039456894X_72.jpg,Alfred A. Knopf,228
0440224675,9780440224679,Hannibal,Thomas Harris,http://www.openisbn.com/cover/0440224675_72.jpg,Dell,560
0449002632,9780449002636,London: The Novel,Edward Rutherfurd,http://www.openisbn.com/cover/0449002632_72.jpg,Fawcett,1152
0449213773,9780449213773,Life Before Man,Margaret Atwood,http://www.openisbn.com/cover/0449213773_72.jpg,Fawcett,0
0452279690,9780452279698,Cavedweller: A Novel,Dorothy Allison,http://www.openisbn.com/cover/0452279690_72.jpg,Plume,434
0553569058,9780553569056,The Robber Bride,Margaret Atwood,http://www.openisbn.com/cover/0553569058_72.jpg,Bantam,0
0679427430,9780679427438,Wouldn't Take Nothing For My Journey Now,Maya Angelou,http://www.openisbn.com/cover/0679427430_72.jpg,Random House,160
0679725393,9780679725398,House Of Mirth,Edith Wharton,http://www.openisbn.com/cover/0679725393_72.jpg,Vintage Books - Library Of America,371
0802114369,9780802114365,Ohitika Woman,Mary Brave Bird,http://www.openisbn.com/cover/0802114369_72.jpg,Grove Pr,274
0803233019,9780803233010,Black Elk Speaks: Being The Life Story Of A Holy Man Of The Oglala Sioux,John G. Neihardt,,,
0819154946,9780819154941,The  Community In America,Roland Warren,http://www.openisbn.com/cover/0819154946_72.jpg,University Press Of America,458
0897322339,9780897322331,The Best In Tent Camping: Smoky Mountains : A Guide For Campers Who Hate Rvs,,,,
0940322978,9780940322974,Mawrdew Czgowchwz (New York Review Books Classics),James McCourt,,,
1573225126,9781573225120,Prozac Nation,Elizabeth Wurtzel,http://www.openisbn.com/cover/1573225126_72.jpg,Riverhead Trade,368
1579651658,9781579651657,The Journey From Here,Bill Bradley,http://www.openisbn.com/cover/1579651658_72.jpg,Artisan,166
1878424319,9781878424310,The Four Agreements: A Practical Guide To Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,http://www.openisbn.com/cover/1878424319_72.jpg,Amber-Allen Pub,138
0600586898,9780600586890,Blur (Melody Maker),Paul Lester,http://www.openisbn.com/cover/0600586898_72.jpg,Hal Leonard Corp,80
1853260622,9781853260629,War And Peace (Wordsworth Classics) (Wadsworth Collection),Leo Tolstoy,http://www.openisbn.com/cover/1853260622_72.jpg,NTC/Contemporary Publishing Company,1024
1857938011,9781857938012,A-Z Of Behaving Badly,Simon Nye,http://www.openisbn.com/cover/1857938011_72.jpg,Trafalgar Square,112
0060804157,9780060804152,He Understanding Masculine Psychology (Perennial Library),Robert A Johnson,http://www.openisbn.com/cover/0060804157_72.jpg,Harpercollins Publisher,83
0140382658,9780140382655,You Can Surf The Net!: Your Guide To The World Of The Internet,Marc Gascoigne,http://www.openisbn.com/cover/0140382658_72.jpg,Puffin,160
0152012966,9780152012960,I Want To Be A Veterinarian,Stephanie Maze,http://www.openisbn.com/cover/0152012966_72.jpg,Harcourt Children's Books,48
0312283784,9780312283780,Alice's Tulips: A Novel,Sandra Dallas,http://www.openisbn.com/cover/0312283784_72.jpg,St. Martin's Griffin,256
0345297709,9780345297709,Centaur Aisle (The Magic Of Xanth,,,,
0345313097,9780345313096,Crewel Lye: A Caustic Yarn (The Magic Of Xanth,,,,
0345335465,9780345335463,Dragonflight (Dragonriders Of Pern - Volume 1),Anne McCaffrey,http://www.openisbn.com/cover/0345335465_72.jpg,Ballantine Books,320
0345416848,9780345416841,Last Sword Of Power,David Gemmell,http://www.openisbn.com/cover/0345416848_72.jpg,Del Rey,310
0385333404,9780385333405,Dating Big Bird,Laura Zigman,http://www.openisbn.com/cover/0385333404_72.jpg,The Dial Press,256
044021145X,9780440211457,The Firm,John Grisham,http://www.openisbn.com/cover/044021145X_72.jpg,Dell Publishing Company,501
0449212084,9780449212080,Murder At The Kennedy Center (Capital Crime Mysteries),Margaret Truman,http://www.openisbn.com/cover/0449212084_72.jpg,Fawcett,352
0553582682,9780553582680,Guinness World Records 2000 (Guinness Book Of Records,,,,
0590947257,9780590947251,Forever Amber Brown,Paula Danziger,,,
074345829X,9780743458290,The Dungeon,Richard A. Lupoff,,,
0786913878,9780786913879,Pool Of Radiance: The Ruins Of Myth Drannor (Forgotten Realms),Carrie A. Bebris,http://www.openisbn.com/cover/0786913878_72.jpg,Wizards Of The Coast,320
0801491827,9780801491825,Feminism And Suffrage: The Emergence Of An Independent Women's Movement In America,,,,
0816729913,9780816729913,Why Are Boys So Weird (Tales From Third Grade),Candice F. Ransom,http://www.openisbn.com/cover/0816729913_72.jpg,Troll Communications Llc,126
0843136685,9780843136685,Sheldon And Mrs. Levine,,,,
0866119531,9780866119535,Black Beauty (Great Illustrated Classics (Playmore)),Anna,,,
0866119566,9780866119566,Oliver Twist (Great Illustrated Classics),Charles Dickens,,,
0870441663,9780870441660,The Wild Ponies Of Assateague Island (Books For Young Explorers),Donna K. Grosvenor,,,
1561561428,9781561561421,Frankenstein (Illustrated Classics Series),Mary Wollstonecraft Shelley,,,
0553210092,9780553210095,The Scarlet Letter (Bantam Classics),Nathaniel Hawthorne,http://www.openisbn.com/cover/0553210092_72.jpg,Bantam Classics,256
0553258524,9780553258523,Dragonsong (Volume One Of The Harper Hall Trilogy),Anne McCaffrey,http://www.openisbn.com/cover/0553258524_72.jpg,Spectra Bantam,176
0688163726,9780688163723,The Watch House,Robert Westall,http://www.openisbn.com/cover/0688163726_72.jpg,Greenwillow Books,224
1569471096,9781569471098,Was It Something I Said?,Valerie Block,http://www.openisbn.com/cover/1569471096_72.jpg,Soho Press,359
055358099X,9780553580990,Cloud Nine,Luanne Rice,http://www.openisbn.com/cover/055358099X_72.jpg,Bantam,400
0316168815,9780316168816,The Lovely Bones,Alice Sebold,http://www.openisbn.com/cover/0316168815_72.jpg,Back Bay Books,352
014023828X,9780140238280,The Tortilla Curtain,T. Coraghessan Boyle,http://www.openisbn.com/cover/014023828X_72.jpg,Penguin Books,355
0316314927,9780316314923,Sarah Conley,Ellen Gilchrist,http://www.openisbn.com/cover/0316314927_72.jpg,Back Bay Books,259
0345424719,9780345424716,A Widow For One Year,John Irving,http://www.openisbn.com/cover/0345424719_72.jpg,Ballantine Books,576
0375414746,9780375414749,The Clearing,Tim Gautreaux,http://www.openisbn.com/cover/0375414746_72.jpg,Knopf,320
0375726403,9780375726408,Empire Falls,Richard Russo,http://www.openisbn.com/cover/0375726403_72.jpg,Vintage,496
0385503857,9780385503853,Oryx And Crake,Margaret Atwood,http://www.openisbn.com/cover/0385503857_72.jpg,Nan A. Talese,383
0425156842,9780425156841,Sophie's World: A Novel About The History Of Philosophy (Berkeley Signature Edition),Jostein Gaarder,http://www.openisbn.com/cover/0425156842_72.jpg,Berkley Trade,544
0440226104,9780440226109,Black And Blue: A Novel (Oprah's Book Club),Anna Quindlen,http://www.openisbn.com/cover/0440226104_72.jpg,Dell,384
